"","sid","block_n","snb","bid","b2_bid","s1_rp","s2_rp","outcome","rt","profit","country","out_bool","out_prev","out_aprev","bid_prev","bid_aprev","bid_next","bid_anext","dl"
"1705","ezaikina",21,"BC",8.2,7.7,4.8,NA,"accept",6229,1.8,"RU",TRUE,0,1,8.6,0,6.6,4.1,0
"1706","ezaikina",21,"NC",4.1,NA,5.8,NA,"reject",3437,0,"RU",FALSE,NA,1,NA,0,4.8,NA,NA
"1707","ezaikina",21,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,3.9,0,3.8,6.6,NA
"1708","ezaikina",22,"BC",6.6,8,6.5,NA,"reject",14092,0,"RU",FALSE,1,NA,8.2,0,8.7,4.8,1
"1709","ezaikina",22,"NC",4.8,NA,4,NA,"accept",8250,5.2,"RU",TRUE,0,0,4.1,0,5.5,3.8,1
"1710","ezaikina",22,"SC",3.8,NA,1,0,"accept",8730,6.2,"RU",TRUE,NA,1,NA,0,3.7,8.7,NA
"1711","ezaikina",23,"BC",8.7,8.6,0.8,NA,"accept",17233,1.3,"RU",TRUE,0,1,6.6,0,8.5,5.5,1
"1712","ezaikina",23,"NC",5.5,NA,3.4,NA,"accept",18545,4.5,"RU",TRUE,1,1,4.8,0,3.9,3.7,0
"1713","ezaikina",23,"SC",3.7,NA,4.8,3.5,"accept",16873,6.3,"RU",TRUE,1,1,3.8,0,6.8,8.5,1
"1714","ezaikina",24,"BC",8.5,8.7,0.1,NA,"reject",8610,0,"RU",FALSE,1,1,8.7,0,NA,3.9,1
"1715","ezaikina",24,"NC",3.9,NA,1,NA,"accept",10498,6.1,"RU",TRUE,1,0,5.5,0,NA,6.8,1
"1716","ezaikina",24,"SC",6.8,NA,0.1,5,"accept",9753,3.2,"RU",TRUE,1,1,3.7,0,NA,NA,0
"1717","mivanov",1,"SC",9,NA,4.5,2.4,"accept",12165,1,"RU",TRUE,NA,NA,NA,0,4,7,NA
"1718","mivanov",1,"NC",7,NA,3,NA,"accept",9191,3,"RU",TRUE,NA,1,NA,0,4.5,4,NA
"1719","mivanov",1,"BC",4,6.9,6,NA,"reject",8747,0,"RU",FALSE,NA,1,NA,0,NA,4,NA
"1720","mivanov",2,"SC",4,NA,4,5.6,"accept",13726,6,"RU",TRUE,1,0,9,0,1,4.5,1
"1721","mivanov",2,"NC",4.5,NA,4.5,NA,"accept",16064,5.5,"RU",TRUE,1,1,7,0,3.5,NA,1
"1722","mivanov",2,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,1,4,0,5,1,NA
"1723","mivanov",3,"SC",1,NA,5,4.5,"reject",7342,0,"RU",FALSE,1,NA,4,0,2,3.5,1
"1724","mivanov",3,"NC",3.5,NA,5.1,NA,"reject",5632,0,"RU",FALSE,1,0,4.5,0,5.5,5,1
"1725","mivanov",3,"BC",5,8,5.2,NA,"reject",3122,0,"RU",FALSE,NA,0,NA,0,6,2,NA
"1726","mivanov",4,"SC",2,NA,3.2,3.2,"reject",6331,0,"RU",FALSE,0,0,1,0,4,5.5,1
"1727","mivanov",4,"NC",5.5,NA,3.2,NA,"accept",8592,4.5,"RU",TRUE,0,0,3.5,0,5.1,6,1
"1728","mivanov",4,"BC",6,6.6,6,NA,"reject",7071,0,"RU",FALSE,0,1,5,0,NA,4,1
"1729","mivanov",5,"SC",4,NA,3.5,0.1,"accept",13252,6,"RU",TRUE,0,0,2,0,3.5,5.1,1
"1730","mivanov",5,"NC",5.1,NA,0.1,NA,"accept",9431,4.9,"RU",TRUE,1,1,5.5,0,NA,NA,1
"1731","mivanov",5,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,1,6,0,6,3.5,NA
"1732","mivanov",6,"SC",3.5,NA,6.1,0.1,"accept",5691,6.5,"RU",TRUE,1,NA,4,0,3,NA,1
"1733","mivanov",6,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,5.1,0,4,6,NA
"1734","mivanov",6,"BC",6,8.1,5.7,NA,"reject",8705,0,"RU",FALSE,NA,NA,NA,0,6.5,3,NA
"1735","mivanov",7,"SC",3,NA,1,4,"accept",10135,7,"RU",TRUE,1,0,3.5,0,NA,4,1
"1736","mivanov",7,"NC",4,NA,3,NA,"accept",9826,6,"RU",TRUE,NA,1,NA,0,4,6.5,NA
"1737","mivanov",7,"BC",6.5,7.6,4,NA,"reject",12259,0,"RU",FALSE,0,1,6,0,7,NA,1
"1738","mivanov",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,3,0,2.5,4,NA
"1739","mivanov",8,"NC",4,NA,2.3,NA,"accept",6465,6,"RU",TRUE,1,NA,4,0,NA,7,1
"1740","mivanov",8,"BC",7,8.1,3,NA,"reject",7258,0,"RU",FALSE,0,1,6.5,0,7.6,2.5,1
"1741","mivanov",9,"SC",2.5,NA,3.8,0.1,"accept",12453,7.5,"RU",TRUE,NA,0,NA,0,2.5,NA,NA
"1742","mivanov",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,4,0,3,7.6,NA
"1743","mivanov",9,"BC",7.6,7.3,4,NA,"accept",11522,2.4,"RU",TRUE,0,NA,7,0,NA,2.5,1
"1744","mivanov",10,"SC",2.5,NA,3.2,0.4,"accept",15846,7.5,"RU",TRUE,1,1,2.5,0,2.5,3,1
"1745","mivanov",10,"NC",3,NA,4,NA,"reject",14557,0,"RU",FALSE,NA,1,NA,0,3,NA,NA
"1746","mivanov",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,0,7.6,0,7.6,2.5,NA
"1747","mivanov",11,"SC",2.5,NA,3.2,3.5,"reject",16117,0,"RU",FALSE,1,NA,2.5,0,2.5,3,1
"1748","mivanov",11,"NC",3,NA,4,NA,"reject",16523,0,"RU",FALSE,0,0,3,0,3.5,7.6,0
"1749","mivanov",11,"BC",7.6,6.5,2.4,NA,"accept",15826,2.4,"RU",TRUE,NA,0,NA,0,7.5,2.5,NA
"1750","mivanov",12,"SC",2.5,NA,2,2,"accept",7914,7.5,"RU",TRUE,0,1,2.5,0,3,3.5,0
"1751","mivanov",12,"NC",3.5,NA,1,NA,"accept",8130,6.5,"RU",TRUE,0,1,3,0,4,7.5,1
"1752","mivanov",12,"BC",7.5,6.9,8,NA,"reject",9362,0,"RU",FALSE,1,1,7.6,0,7.6,3,1
"1753","mivanov",13,"SC",3,NA,3.4,4,"reject",8028,0,"RU",FALSE,1,0,2.5,0,2.5,4,0
"1754","mivanov",13,"NC",4,NA,3.1,NA,"accept",8633,6,"RU",TRUE,1,0,3.5,0,NA,7.6,0
"1755","mivanov",13,"BC",7.6,8.2,3.8,NA,"reject",10765,0,"RU",FALSE,0,1,7.5,0,7.5,2.5,1
"1756","mivanov",14,"SC",2.5,NA,1,0,"accept",13926,7.5,"RU",TRUE,0,0,3,0,NA,NA,0
"1757","mivanov",14,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,4,0,3.5,7.5,NA
"1758","mivanov",14,"BC",7.5,6.5,1,NA,"accept",14043,2.5,"RU",TRUE,0,NA,7.6,0,8,NA,0
"1759","mivanov",15,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,2.5,0,2.5,3.5,NA
"1760","mivanov",15,"NC",3.5,NA,0.1,NA,"accept",6166,6.5,"RU",TRUE,NA,NA,NA,0,3.5,8,NA
"1761","mivanov",15,"BC",8,8.1,4.2,NA,"reject",9268,0,"RU",FALSE,1,1,7.5,0,7.5,2.5,0
"1762","mivanov",16,"SC",2.5,NA,2,0,"accept",11551,7.5,"RU",TRUE,NA,0,NA,0,2.5,3.5,NA
"1763","mivanov",16,"NC",3.5,NA,6,NA,"reject",11379,0,"RU",FALSE,1,1,3.5,0,3.5,7.5,1
"1764","mivanov",16,"BC",7.5,7.8,3.1,NA,"reject",12305,0,"RU",FALSE,0,0,8,0,8.4,2.5,0
"1765","mivanov",17,"SC",2.5,NA,3.1,0.2,"accept",11060,7.5,"RU",TRUE,1,0,2.5,0,2.5,3.5,1
"1766","mivanov",17,"NC",3.5,NA,3.6,NA,"reject",11066,0,"RU",FALSE,0,1,3.5,0,3.5,8.4,0
"1767","mivanov",17,"BC",8.4,8,7,NA,"accept",12912,1.6,"RU",TRUE,0,0,7.5,0,NA,2.5,1
"1768","mivanov",18,"SC",2.5,NA,4.2,6.3,"reject",14926,0,"RU",FALSE,1,1,2.5,0,NA,3.5,1
"1769","mivanov",18,"NC",3.5,NA,4,NA,"reject",13875,0,"RU",FALSE,0,0,3.5,0,4,NA,0
"1770","mivanov",18,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,0,8.4,0,8,NA,NA
"1771","mivanov",19,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,0,NA,2.5,0,2.5,4,NA
"1772","mivanov",19,"NC",4,NA,4,NA,"accept",10783,6,"RU",TRUE,0,NA,3.5,0,NA,8,1
"1773","mivanov",19,"BC",8,9.2,7.1,NA,"reject",10185,0,"RU",FALSE,NA,1,NA,0,8,2.5,NA
"1774","mivanov",20,"SC",2.5,NA,2,3.5,"accept",13437,7.5,"RU",TRUE,NA,0,NA,0,NA,NA,NA
"1775","mivanov",20,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,4,0,4,8,NA
"1776","mivanov",20,"BC",8,8.2,7.9,NA,"reject",13905,0,"RU",FALSE,0,NA,8,0,8,NA,0
"1777","mivanov",21,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,2.5,0,2.5,4,NA
"1778","mivanov",21,"NC",4,NA,6.8,NA,"reject",12223,0,"RU",FALSE,NA,NA,NA,0,4,8,NA
"1779","mivanov",21,"BC",8,8.4,7.9,NA,"reject",9812,0,"RU",FALSE,0,0,8,0,8.4,2.5,0
"1780","mivanov",22,"SC",2.5,NA,1,1,"accept",16018,7.5,"RU",TRUE,NA,0,NA,0,2.5,4,NA
"1781","mivanov",22,"NC",4,NA,1,NA,"accept",12345,6,"RU",TRUE,0,1,4,0,4,8.4,0
"1782","mivanov",22,"BC",8.4,6.9,7.8,NA,"accept",15788,1.6,"RU",TRUE,0,1,8,0,8.5,2.5,1
"1783","mivanov",23,"SC",2.5,NA,3,3,"reject",11865,0,"RU",FALSE,1,1,2.5,0,2.5,4,1
"1784","mivanov",23,"NC",4,NA,0.8,NA,"accept",9501,6,"RU",TRUE,1,0,4,0,4,8.5,1
"1785","mivanov",23,"BC",8.5,8.5,7,NA,"reject",10784,0,"RU",FALSE,1,1,8.4,0,8.5,2.5,0
"1786","mivanov",24,"SC",2.5,NA,3.1,3,"reject",7387,0,"RU",FALSE,0,0,2.5,0,NA,4,0
"1787","mivanov",24,"NC",4,NA,0.1,NA,"accept",6186,6,"RU",TRUE,1,0,4,0,NA,8.5,1
"1788","mivanov",24,"BC",8.5,9,1,NA,"reject",7506,0,"RU",FALSE,0,1,8.5,0,NA,NA,0
"1789","opolshina",1,"BC",7.4,6.8,4.7,NA,"accept",11820,2.6,"RU",TRUE,NA,NA,NA,0,NA,5.6,NA
"1790","opolshina",1,"SC",5.6,NA,3.5,4.1,"accept",9625,4.4,"RU",TRUE,NA,1,NA,0,7.2,4.4,NA
"1791","opolshina",1,"NC",4.4,NA,6.8,NA,"reject",10133,0,"RU",FALSE,NA,1,NA,0,5,NA,NA
"1792","opolshina",2,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,0,7.4,0,7.7,7.2,NA
"1793","opolshina",2,"SC",7.2,NA,0.1,7.1,"accept",8725,2.8,"RU",TRUE,1,NA,5.6,0,5.6,5,0
"1794","opolshina",2,"NC",5,NA,2,NA,"accept",9377,5,"RU",TRUE,0,1,4.4,0,6.1,7.7,1
"1795","opolshina",3,"BC",7.7,4.8,5.6,NA,"accept",11522,2.3,"RU",TRUE,NA,1,NA,0,7.3,5.6,NA
"1796","opolshina",3,"SC",5.6,NA,5,0.1,"accept",11191,4.4,"RU",TRUE,1,1,7.2,0,4.1,6.1,1
"1797","opolshina",3,"NC",6.1,NA,4,NA,"accept",9899,3.9,"RU",TRUE,1,1,5,0,5,7.3,0
"1798","opolshina",4,"BC",7.3,2.5,4,NA,"accept",9289,2.7,"RU",TRUE,1,1,7.7,0,NA,4.1,1
"1799","opolshina",4,"SC",4.1,NA,4.8,2,"accept",9646,5.9,"RU",TRUE,1,1,5.6,0,6,5,1
"1800","opolshina",4,"NC",5,NA,2.6,NA,"accept",8036,5,"RU",TRUE,1,1,6.1,0,5.9,NA,1
"1801","opolshina",5,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,7.3,0,7.4,6,NA
"1802","opolshina",5,"SC",6,NA,0.2,4,"accept",9582,4,"RU",TRUE,1,NA,4.1,0,6.7,5.9,0
"1803","opolshina",5,"NC",5.9,NA,4,NA,"accept",8888,4.1,"RU",TRUE,1,1,5,0,NA,7.4,0
"1804","opolshina",6,"BC",7.4,8,4.5,NA,"reject",17697,0,"RU",FALSE,NA,1,NA,0,8,6.7,NA
"1805","opolshina",6,"SC",6.7,NA,6.1,0.3,"accept",13491,3.3,"RU",TRUE,1,0,6,0,6.8,NA,0
"1806","opolshina",6,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,5.9,0,7.5,8,NA
"1807","opolshina",7,"BC",8,7.1,4.5,NA,"accept",14113,2,"RU",TRUE,0,NA,7.4,0,8.5,6.8,1
"1808","opolshina",7,"SC",6.8,NA,2,0.1,"accept",11425,3.2,"RU",TRUE,1,1,6.7,0,NA,7.5,0
"1809","opolshina",7,"NC",7.5,NA,8.2,NA,"reject",11496,0,"RU",FALSE,NA,1,NA,0,4.3,8.5,NA
"1810","opolshina",8,"BC",8.5,7.2,5,NA,"accept",5482,1.5,"RU",TRUE,1,0,8,0,8.2,NA,0
"1811","opolshina",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,6.8,0,7.1,4.3,NA
"1812","opolshina",8,"NC",4.3,NA,0.1,NA,"accept",5570,5.7,"RU",TRUE,0,NA,7.5,0,NA,8.2,0
"1813","opolshina",9,"BC",8.2,7.8,4,NA,"accept",9087,1.8,"RU",TRUE,1,1,8.5,0,NA,7.1,1
"1814","opolshina",9,"SC",7.1,NA,3.2,4.2,"accept",7367,2.9,"RU",TRUE,NA,1,NA,0,6.8,NA,NA
"1815","opolshina",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,4.3,0,6.9,NA,NA
"1816","opolshina",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,NA,8.2,0,7.7,6.8,NA
"1817","opolshina",10,"SC",6.8,NA,2.5,0.1,"accept",11617,3.2,"RU",TRUE,1,NA,7.1,0,6.6,6.9,1
"1818","opolshina",10,"NC",6.9,NA,3,NA,"accept",12309,3.1,"RU",TRUE,NA,1,NA,0,7.4,7.7,NA
"1819","opolshina",11,"BC",7.7,8.2,7.9,NA,"reject",10287,0,"RU",FALSE,NA,1,NA,0,8.3,6.6,NA
"1820","opolshina",11,"SC",6.6,NA,3.2,0.3,"accept",6222,3.4,"RU",TRUE,1,0,6.8,0,5.2,7.4,1
"1821","opolshina",11,"NC",7.4,NA,2.9,NA,"accept",6108,2.6,"RU",TRUE,1,1,6.9,0,4,8.3,0
"1822","opolshina",12,"BC",8.3,7.8,8,NA,"accept",6087,1.7,"RU",TRUE,0,1,7.7,0,8.3,5.2,1
"1823","opolshina",12,"SC",5.2,NA,2.8,3,"accept",6849,4.8,"RU",TRUE,1,1,6.6,0,3.8,4,1
"1824","opolshina",12,"NC",4,NA,4,NA,"accept",5747,6,"RU",TRUE,1,1,7.4,0,4.5,8.3,1
"1825","opolshina",13,"BC",8.3,7.2,2,NA,"accept",12341,1.7,"RU",TRUE,1,1,8.3,0,8.1,3.8,1
"1826","opolshina",13,"SC",3.8,NA,2,1.1,"accept",11478,6.2,"RU",TRUE,1,1,5.2,0,6.3,4.5,1
"1827","opolshina",13,"NC",4.5,NA,2,NA,"accept",10189,5.5,"RU",TRUE,1,1,4,0,NA,8.1,0
"1828","opolshina",14,"BC",8.1,7.5,5,NA,"accept",13885,1.9,"RU",TRUE,1,1,8.3,0,7.9,6.3,1
"1829","opolshina",14,"SC",6.3,NA,2.8,3.4,"accept",9790,3.7,"RU",TRUE,1,1,3.8,0,NA,NA,0
"1830","opolshina",14,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,4.5,0,3.9,7.9,NA
"1831","opolshina",15,"BC",7.9,8.5,6,NA,"reject",14097,0,"RU",FALSE,1,NA,8.1,0,8.1,NA,1
"1832","opolshina",15,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,6.3,0,4.4,3.9,NA
"1833","opolshina",15,"NC",3.9,NA,4,NA,"reject",11195,0,"RU",FALSE,NA,NA,NA,0,5.1,8.1,NA
"1834","opolshina",16,"BC",8.1,9.2,3,NA,"reject",6615,0,"RU",FALSE,0,0,7.9,0,8.3,4.4,1
"1835","opolshina",16,"SC",4.4,NA,2.9,0.1,"accept",3421,5.6,"RU",TRUE,NA,0,NA,0,5.2,5.1,NA
"1836","opolshina",16,"NC",5.1,NA,4.8,NA,"accept",2314,4.9,"RU",TRUE,0,1,3.9,0,5.8,8.3,1
"1837","opolshina",17,"BC",8.3,7.9,8,NA,"accept",8049,1.7,"RU",TRUE,0,1,8.1,0,NA,5.2,1
"1838","opolshina",17,"SC",5.2,NA,1,3.3,"accept",4492,4.8,"RU",TRUE,1,1,4.4,0,6.8,5.8,0
"1839","opolshina",17,"NC",5.8,NA,1,NA,"accept",3783,4.2,"RU",TRUE,1,1,5.1,0,6.3,NA,0
"1840","opolshina",18,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,8.3,0,7.6,6.8,NA
"1841","opolshina",18,"SC",6.8,NA,1,3.2,"accept",10801,3.2,"RU",TRUE,1,NA,5.2,0,NA,6.3,0
"1842","opolshina",18,"NC",6.3,NA,0.1,NA,"accept",10837,3.7,"RU",TRUE,1,1,5.8,0,4.3,7.6,0
"1843","opolshina",19,"BC",7.6,6.9,0.1,NA,"accept",9539,2.4,"RU",TRUE,NA,1,NA,0,7.5,NA,NA
"1844","opolshina",19,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,6.8,0,4.4,4.3,NA
"1845","opolshina",19,"NC",4.3,NA,6.5,NA,"reject",7188,0,"RU",FALSE,1,NA,6.3,0,NA,7.5,1
"1846","opolshina",20,"BC",7.5,8.3,7,NA,"reject",9407,0,"RU",FALSE,1,0,7.6,0,8.2,4.4,1
"1847","opolshina",20,"SC",4.4,NA,0.7,0,"accept",8141,5.6,"RU",TRUE,NA,0,NA,0,NA,NA,NA
"1848","opolshina",20,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,0,1,4.3,0,4.3,8.2,NA
"1849","opolshina",21,"BC",8.2,7.7,8,NA,"accept",7926,1.8,"RU",TRUE,0,NA,7.5,0,8.3,NA,1
"1850","opolshina",21,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,1,4.4,0,4,4.3,NA
"1851","opolshina",21,"NC",4.3,NA,3.5,NA,"accept",8026,5.7,"RU",TRUE,NA,NA,NA,0,4.3,8.3,NA
"1852","opolshina",22,"BC",8.3,9.3,4,NA,"reject",12569,0,"RU",FALSE,1,1,8.2,0,8.8,4,0
"1853","opolshina",22,"SC",4,NA,1,3,"accept",8668,6,"RU",TRUE,NA,0,NA,0,3.5,4.3,NA
"1854","opolshina",22,"NC",4.3,NA,0.1,NA,"accept",7954,5.7,"RU",TRUE,1,1,4.3,0,3.9,8.8,1
"1855","opolshina",23,"BC",8.8,8.3,1,NA,"accept",15142,1.2,"RU",TRUE,0,1,8.3,0,7.8,3.5,1
"1856","opolshina",23,"SC",3.5,NA,1.9,0,"accept",12032,6.5,"RU",TRUE,1,1,4,0,4.1,3.9,1
"1857","opolshina",23,"NC",3.9,NA,1,NA,"accept",12666,6.1,"RU",TRUE,1,1,4.3,0,6.5,7.8,1
"1858","opolshina",24,"BC",7.8,8.7,0,NA,"reject",13091,0,"RU",FALSE,1,1,8.8,0,NA,4.1,1
"1859","opolshina",24,"SC",4.1,NA,2.2,0,"accept",11365,5.9,"RU",TRUE,1,0,3.5,0,NA,6.5,0
"1860","opolshina",24,"NC",6.5,NA,1,NA,"accept",10839,3.5,"RU",TRUE,1,1,3.9,0,NA,NA,0
"1861","opetrova",1,"BC",NA,7,4,NA,NA,NA,NA,"RU",NA,NA,NA,NA,0,NA,4.3,NA
"1862","opetrova",1,"SC",4.3,NA,4.2,4.5,"accept",17195,5.7,"RU",TRUE,NA,NA,NA,0,4,3.6,NA
"1863","opetrova",1,"NC",3.6,NA,4.5,NA,"reject",13711,0,"RU",FALSE,NA,1,NA,0,4.1,NA,NA
"1864","opetrova",2,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,NA,0,NA,0,4.2,4,NA
"1865","opetrova",2,"SC",4,NA,4,3.1,"accept",5123,6,"RU",TRUE,1,NA,4.3,0,4.6,4.1,1
"1866","opetrova",2,"NC",4.1,NA,0.1,NA,"accept",3007,5.9,"RU",TRUE,0,1,3.6,0,4.7,4.2,1
"1867","opetrova",3,"BC",4.2,6.8,5,NA,"reject",15090,0,"RU",FALSE,NA,1,NA,0,4.7,4.6,NA
"1868","opetrova",3,"SC",4.6,NA,2.6,6.2,"accept",12970,5.4,"RU",TRUE,1,0,4,0,4.8,4.7,0
"1869","opetrova",3,"NC",4.7,NA,1,NA,"accept",12170,5.3,"RU",TRUE,1,1,4.1,0,5.5,4.7,0
"1870","opetrova",4,"BC",4.7,6.2,2,NA,"reject",12424,0,"RU",FALSE,0,1,4.2,0,NA,4.8,1
"1871","opetrova",4,"SC",4.8,NA,3,0.1,"accept",11568,5.2,"RU",TRUE,1,0,4.6,0,4.7,5.5,0
"1872","opetrova",4,"NC",5.5,NA,2.6,NA,"accept",13036,4.5,"RU",TRUE,1,1,4.7,0,5.2,NA,0
"1873","opetrova",5,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,0,1,4.7,0,5.3,4.7,NA
"1874","opetrova",5,"SC",4.7,NA,2,0.1,"accept",12201,5.3,"RU",TRUE,1,NA,4.8,0,5.1,5.2,1
"1875","opetrova",5,"NC",5.2,NA,4.4,NA,"accept",12363,4.8,"RU",TRUE,1,1,5.5,0,NA,5.3,1
"1876","opetrova",6,"BC",5.3,7.2,6.5,NA,"reject",11678,0,"RU",FALSE,NA,1,NA,0,6,5.1,NA
"1877","opetrova",6,"SC",5.1,NA,0,0.1,"accept",13834,4.9,"RU",TRUE,1,0,4.7,0,5,NA,0
"1878","opetrova",6,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,5.2,0,5.2,6,NA
"1879","opetrova",7,"BC",6,7,6.5,NA,"reject",10588,0,"RU",FALSE,0,NA,5.3,0,7.5,5,1
"1880","opetrova",7,"SC",5,NA,4,0,"accept",10562,5,"RU",TRUE,1,0,5.1,0,NA,5.2,1
"1881","opetrova",7,"NC",5.2,NA,8.2,NA,"reject",9497,0,"RU",FALSE,NA,1,NA,0,5.5,7.5,NA
"1882","opetrova",8,"BC",7.5,7.9,5.6,NA,"reject",5871,0,"RU",FALSE,0,0,6,0,8,NA,1
"1883","opetrova",8,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,5,0,5.8,5.5,NA
"1884","opetrova",8,"NC",5.5,NA,3.5,NA,"accept",4864,4.5,"RU",TRUE,0,NA,5.2,0,NA,8,1
"1885","opetrova",9,"BC",8,7.9,4,NA,"accept",7859,2,"RU",TRUE,0,1,7.5,0,NA,5.8,1
"1886","opetrova",9,"SC",5.8,NA,0,4.2,"accept",9100,4.2,"RU",TRUE,NA,1,NA,0,5.4,NA,NA
"1887","opetrova",9,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,5.5,0,6.1,NA,NA
"1888","opetrova",10,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,NA,8,0,8,5.4,NA
"1889","opetrova",10,"SC",5.4,NA,4,4.3,"accept",15972,4.6,"RU",TRUE,1,NA,5.8,0,6.4,6.1,1
"1890","opetrova",10,"NC",6.1,NA,4,NA,"accept",15480,3.9,"RU",TRUE,NA,1,NA,0,6.2,8,NA
"1891","opetrova",11,"BC",8,8.5,4,NA,"reject",14655,0,"RU",FALSE,NA,1,NA,0,8.3,6.4,NA
"1892","opetrova",11,"SC",6.4,NA,2.8,2,"accept",13624,3.6,"RU",TRUE,1,0,5.4,0,5.8,6.2,0
"1893","opetrova",11,"NC",6.2,NA,4,NA,"accept",11400,3.8,"RU",TRUE,1,1,6.1,0,5.4,8.3,0
"1894","opetrova",12,"BC",8.3,8.9,6.7,NA,"reject",12455,0,"RU",FALSE,0,1,8,0,9.1,5.8,1
"1895","opetrova",12,"SC",5.8,NA,2,0.1,"accept",11539,4.2,"RU",TRUE,1,0,6.4,0,5,5.4,1
"1896","opetrova",12,"NC",5.4,NA,4.9,NA,"accept",9815,4.6,"RU",TRUE,1,1,6.2,0,4.9,9.1,1
"1897","opetrova",13,"BC",9.1,8,3.5,NA,"accept",8787,0.9,"RU",TRUE,0,1,8.3,0,8.2,5,1
"1898","opetrova",13,"SC",5,NA,2,3.5,"accept",5995,5,"RU",TRUE,1,1,5.8,0,4.5,4.9,1
"1899","opetrova",13,"NC",4.9,NA,3.8,NA,"accept",6938,5.1,"RU",TRUE,1,1,5.4,0,NA,8.2,1
"1900","opetrova",14,"BC",8.2,8.2,1,NA,"accept",7730,1.8,"RU",TRUE,1,1,9.1,0,7.6,4.5,1
"1901","opetrova",14,"SC",4.5,NA,3.6,3.5,"accept",7514,5.5,"RU",TRUE,1,1,5,0,NA,NA,1
"1902","opetrova",14,"NC",NA,NA,100,NA,NA,NA,NA,"RU",NA,1,1,4.9,0,6,7.6,NA
"1903","opetrova",15,"BC",7.6,8.9,2,NA,"reject",7912,0,"RU",FALSE,1,NA,8.2,0,8.5,NA,1
"1904","opetrova",15,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,4.5,0,4.5,6,NA
"1905","opetrova",15,"NC",6,NA,4.5,NA,"accept",9301,4,"RU",TRUE,NA,NA,NA,0,5.4,8.5,NA
"1906","opetrova",16,"BC",8.5,8.6,7,NA,"reject",12995,0,"RU",FALSE,0,1,7.6,0,8.9,4.5,1
"1907","opetrova",16,"SC",4.5,NA,3.9,0.1,"accept",14443,5.5,"RU",TRUE,NA,0,NA,0,4.4,5.4,NA
"1908","opetrova",16,"NC",5.4,NA,0,NA,"accept",13491,4.6,"RU",TRUE,1,1,6,0,5,8.9,1
"1909","opetrova",17,"BC",8.9,8,2,NA,"accept",7914,1.1,"RU",TRUE,0,1,8.5,0,NA,4.4,1
"1910","opetrova",17,"SC",4.4,NA,2.7,0.1,"accept",7367,5.6,"RU",TRUE,1,1,4.5,0,4.2,5,1
"1911","opetrova",17,"NC",5,NA,0,NA,"accept",6562,5,"RU",TRUE,1,1,5.4,0,7.1,NA,1
"1912","opetrova",18,"BC",NA,100,100,NA,NA,NA,NA,"RU",NA,1,1,8.9,0,8,4.2,NA
"1913","opetrova",18,"SC",4.2,NA,0.5,0,"accept",12273,5.8,"RU",TRUE,1,NA,4.4,0,NA,7.1,1
"1914","opetrova",18,"NC",7.1,NA,4,NA,"accept",10724,2.9,"RU",TRUE,1,1,5,0,4.6,8,0
"1915","opetrova",19,"BC",8,7,8.1,NA,"reject",13682,0,"RU",FALSE,NA,1,NA,0,8.3,NA,NA
"1916","opetrova",19,"SC",NA,NA,100,100,NA,NA,NA,"RU",NA,1,0,4.2,0,3.6,4.6,NA
"1917","opetrova",19,"NC",4.6,NA,0,NA,"accept",11288,5.4,"RU",TRUE,1,NA,7.1,0,NA,8.3,1
